Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At
spotify:track:7p0nLpkKaAeebJ1SIP46HM,Hollow (feat. Sabelle),"spotify:artist:1oyYbvt8KfYIGkDQqEcVv0, spotify:artist:4Ut1Ue0Ghwe6mbSkmixS9h","My Buddy Mike, Sabelle",spotify:album:0bpTeC9NXm7FDTkBgif8V2,Hollow (feat. Sabelle),spotify:artist:1oyYbvt8KfYIGkDQqEcVv0,My Buddy Mike,2018-03-09,https://i.scdn.co/image/ab67616d0000b273cb7d276c7d2ab807473f5e3f,1,1,232936,https://p.scdn.co/mp3-preview/46210c5857a24f2100541e0c234f2057eee96bef?cid=9950ac751e34487dbbe027c4fd7f8e99,false,35,TCADM1897308,,2025-02-21T08:25:54Z
spotify:track:5yDL13y5giogKs2fSNf7sj,Glad You Came,spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted,spotify:album:2hnaJ8ktG2FSP1EthsCo6N,Battleground (Deluxe Edition),spotify:artist:2NhdGz9EDv2FeUw6udu2g1,The Wanted,2011-01-01,https://i.scdn.co/image/ab67616d0000b27317a142a78128fb7c54ab9aa4,1,1,197935,,false,76,GBUM71104495,,2025-02-07T08:29:53Z
spotify:track:5o3GnrcFtvkdf3zFznuSbA,Don't Wanna Know (feat. Kendrick Lamar),"spotify:artist:04gDigrS5kc9YWfZHwBETP, spotify:artist:2YZyLoL8N0Wb9xBt1NhZWg","Maroon 5, Kendrick Lamar",spotify:album:1Li4rADxSxjT2g4xqUcMYh,Red Pill Blues (Deluxe),spotify:artist:04gDigrS5kc9YWfZHwBETP,Maroon 5,2018-06-15,https://i.scdn.co/image/ab67616d0000b273deae7d931928fc1543e70203,1,14,214265,,false,70,USUM71609975,,2025-02-18T08:45:49Z
spotify:track:09IStsImFySgyp0pIQdqAc,The Middle,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:6WY7D3jk8zTrHtmkqqo5GI, spotify:artist:4lDBihdpMlOalxy1jkUbPl","Zedd, Maren Morris, Grey",spotify:album:7nEiwcUSwycvC77kZ9ub7c,The Middle,"spotify:artist:2qxJFvFYMEDqd7ui6kSAcq, spotify:artist:6WY7D3jk8zTrHtmkqqo5GI, spotify:artist:4lDBihdpMlOalxy1jkUbPl","Zedd, Maren Morris, Grey",2018-01-23,https://i.scdn.co/image/ab67616d0000b273fbe22d168a743b782a5e856a,1,1,184732,,false,78,USUM71800463,,2025-02-18T06:56:03Z
spotify:track:7pVRoAi6MYz6JkAzU8287W,再見--警察,spotify:artist:5OAvvoK5e5SrxveVL7CQUX,馮曦妤,spotify:album:1Yra6xi3vfH5QX6EDh1iHV,A Little Love,spotify:artist:5OAvvoK5e5SrxveVL7CQUX,馮曦妤,2008-05-26,https://i.scdn.co/image/ab67616d0000b2735c61e2214b36439e731035d9,1,14,137000,https://p.scdn.co/mp3-preview/612b29d26531982eeb1e50a785152e075c5ff214?cid=9950ac751e34487dbbe027c4fd7f8e99,false,23,HKA410200073,,2024-04-28T04:57:26Z
spotify:track:1XwAKjAZ1xDZOcuyZoqce4,Moon River (From Breakfast at Tiffany's) [Remastered],spotify:artist:16eV2TebyEhqaDRFEZJ9h8,Audrey Hepburn,spotify:album:3RnvFVaJrRTpSTFDabNgGA,Moon River (Breakfast at Tiffany's) [Remastered],spotify:artist:16eV2TebyEhqaDRFEZJ9h8,Audrey Hepburn,2014-07-11,https://i.scdn.co/image/ab67616d0000b273c2f4e782ca6f0877acc95253,1,1,123160,https://p.scdn.co/mp3-preview/b10f3e3eedefa2365bfb136f47bfa910ab0c0749?cid=9950ac751e34487dbbe027c4fd7f8e99,false,59,FR6V82642499,,2024-04-28T04:50:12Z
spotify:track:2NzRnMQulc8IEhG3gMTH98,河流,spotify:artist:4I3hAsRQV8shx7fecJ2Y3a,厨子和戏子,spotify:album:3NIyaMu0RkzzKqfky4pmfy,三碗不过岗,spotify:artist:4I3hAsRQV8shx7fecJ2Y3a,厨子和戏子,2017-05-16,https://i.scdn.co/image/ab67616d0000b2739b0c8955a79142e8b51dbffb,1,6,417382,https://p.scdn.co/mp3-preview/b254147d6fbee5d7802924853d595714f0401e36?cid=9950ac751e34487dbbe027c4fd7f8e99,false,25,TWAE31700424,,2024-04-28T04:48:45Z
spotify:track:4xNDbq22jC2Vdf6QV2uArL,當你,spotify:artist:3AroL2oDPiAnMpTmIQv3KP,王心凌,spotify:album:2nXygKVkTEGHeCtdEHCsdp,Begin,spotify:artist:3AroL2oDPiAnMpTmIQv3KP,王心凌,2003-02-01,https://i.scdn.co/image/ab67616d0000b273ef2074974537938d6449717a,1,3,203200,https://p.scdn.co/mp3-preview/d628b6c58f56f87a83c13a5fceaef08b0a542824?cid=9950ac751e34487dbbe027c4fd7f8e99,false,60,TWEP10300003,,2024-04-28T04:48:22Z
spotify:track:7gA5OQWsvAY7HhazroFuwI,"Save Me, San Francisco",spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,spotify:album:1CwXS6MAz8Wo7K4TzW9iuR,"Save Me, San Francisco (Golden Gate Edition)",spotify:artist:3FUY2gzHeIiaesXtOAdB7A,Train,2010-12-01,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,1,1,249426,https://p.scdn.co/mp3-preview/0d60f29766f1b03a0bce159adf45a6f71108b2c6?cid=9950ac751e34487dbbe027c4fd7f8e99,false,49,USSM10904108,,2024-04-28T04:47:44Z
spotify:track:09CtPGIpYB4BrO8qb1RGsF,Sorry,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,spotify:album:6Fr2rQkZ383FcMqFyT7yPr,Purpose (Deluxe),spotify:artist:1uNFoZAHBGtllmzznpCI3s,Justin Bieber,2015-11-13,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,1,4,200786,,false,84,USUM71516760,,2024-04-28T04:46:41Z
spotify:track:7FF6G05n9miuMyKIghhrff,Reverie,spotify:artist:2cCoJDNez7SlrY5HuFHTWD,Kozoro,spotify:album:5OJuEpZhKlJj7RXZyaxAbP,Reverie,spotify:artist:2cCoJDNez7SlrY5HuFHTWD,Kozoro,2017-12-21,https://i.scdn.co/image/ab67616d0000b27300689a979e8e0930a1c4917e,1,1,183529,https://p.scdn.co/mp3-preview/e0bda130d85bc8ebe4edf88ed1a1692577cb61f0?cid=9950ac751e34487dbbe027c4fd7f8e99,false,4,QM42K1723523,,2024-04-28T04:46:17Z
spotify:track:4pXVMH7FYWpQyYyjJ864tH,Something More (Pt. 2),spotify:artist:2cCoJDNez7SlrY5HuFHTWD,Kozoro,spotify:album:5OJuEpZhKlJj7RXZyaxAbP,Reverie,spotify:artist:2cCoJDNez7SlrY5HuFHTWD,Kozoro,2017-12-21,https://i.scdn.co/image/ab67616d0000b27300689a979e8e0930a1c4917e,1,4,156521,https://p.scdn.co/mp3-preview/5a0ab6b3d55284c66599a729bedd2df5855c5db8?cid=9950ac751e34487dbbe027c4fd7f8e99,false,4,QM42K1744082,,2024-04-28T04:45:53Z
spotify:track:2eXJdPKgAULnqmBJHKDoUK,Something More,spotify:artist:2cCoJDNez7SlrY5HuFHTWD,Kozoro,spotify:album:4aNIelLzYY3vwMPvA7yGRd,Something More,spotify:artist:2cCoJDNez7SlrY5HuFHTWD,Kozoro,2017-11-06,https://i.scdn.co/image/ab67616d0000b27366179646a04aedb67a04c986,1,1,193411,https://p.scdn.co/mp3-preview/9dcf9b26ce98b00a96e2fe3b99fb467f08c39cec?cid=9950ac751e34487dbbe027c4fd7f8e99,false,18,QM42K1501327,,2024-04-28T04:44:35Z
spotify:track:3rdTo5LQGou3pS2ZLxTAcQ,Starving - Acoustic,"spotify:artist:5p7f24Rk5HkUZsaS3BLG5F, spotify:artist:4lDBihdpMlOalxy1jkUbPl, spotify:artist:2qxJFvFYMEDqd7ui6kSAcq","Hailee Steinfeld, Grey, Zedd",spotify:album:5btWj40qkYd8xGP9K42E7Q,Starving (Acoustic),"spotify:artist:5p7f24Rk5HkUZsaS3BLG5F, spotify:artist:4lDBihdpMlOalxy1jkUbPl","Hailee Steinfeld, Grey",2016-11-11,https://i.scdn.co/image/ab67616d0000b273d8a30a90a81b417db6f79ebd,1,1,181293,,false,52,USUM71614736,,2024-04-28T04:43:39Z
spotify:track:4h4tDvPuLxoWbiDEhhdCGD,"Sleep, For the Weak! - Lost Frequencies Remix","spotify:artist:1RPZu5nxPrakSD5NumbgSn, spotify:artist:7f5Zgnp2spUuuzKplmRkt7","Lea Rue, Lost Frequencies",spotify:album:3e4xVrEndTpRiRRI4SieYB,Sleep!,spotify:artist:1RPZu5nxPrakSD5NumbgSn,Lea Rue,2015-12-14,https://i.scdn.co/image/ab67616d0000b2731fae47df3d553d1103e608a4,1,2,200330,https://p.scdn.co/mp3-preview/feca1b0c93053213a2543e03a5014470e845d69d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,34,BEK011500420,,2024-04-28T04:43:05Z
spotify:track:6O20JhBJPePEkBdrB5sqRx,Diamonds,spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,spotify:album:5pLlGJrxuQO3jMoQe1XxZY,Unapologetic (Deluxe),spotify:artist:5pKCCKE2ajJHZ9KAiaK11H,Rihanna,2012-12-11,https://i.scdn.co/image/ab67616d0000b2736dee21d6cd1823e4d6231d37,1,2,225146,,false,75,USUM71211793,,2024-04-28T04:42:26Z
spotify:track:41Fflg7qHiVOD6dEPvsCzO,Worth It (feat. Kid Ink),"spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt, spotify:artist:6KZDXtSj0SzGOV705nNeh3","Fifth Harmony, Kid Ink",spotify:album:0zAsh6hObeNmFgFPrUiFcP,Reflection (Deluxe),spotify:artist:1l8Fu6IkuTP0U5QetQJ5Xt,Fifth Harmony,2015-01-30,https://i.scdn.co/image/ab67616d0000b2735bdd9e580fdda5e676a25e6a,1,4,224573,https://p.scdn.co/mp3-preview/de93c7aed8dff779d1fdba63d1522f2c770980f5?cid=9950ac751e34487dbbe027c4fd7f8e99,false,79,USSM11406644,,2024-04-28T04:42:00Z
spotify:track:1x5sYLZiu9r5E43kMlt9f8,Symphony (feat. Zara Larsson),"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Clean Bandit, Zara Larsson",spotify:album:4b13SJlne61y53KSEwuQtD,Symphony (feat. Zara Larsson),"spotify:artist:6MDME20pz9RveH9rEXvrOM, spotify:artist:1Xylc3o4UrD53lo9CvFvVg","Clean Bandit, Zara Larsson",2017-03-16,https://i.scdn.co/image/ab67616d0000b2735b1130d050c4cd2295999d85,1,1,212459,https://p.scdn.co/mp3-preview/de52d824478549b51de6aeeb0077b00c5f0e2ead?cid=9950ac751e34487dbbe027c4fd7f8e99,false,74,GBAHS1700199,,2024-04-28T04:41:37Z
spotify:track:1f6BCvvF3Ww5jZhmEnvyFv,Ready To Love You,spotify:artist:2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,spotify:album:1phIZmRsrz3XAmF3UTWCIu,Ready To Love You,spotify:artist:2ZuweXv0TkfsidZOLZZoM2,HEDEGAARD,2017-10-20,https://i.scdn.co/image/ab67616d0000b2732b6767a008911f3f68e286ef,1,1,209047,,false,21,DKUM71700410,,2024-04-28T04:40:37Z
spotify:track:5SlU0Yhi51jobhEiGE4xDv,2 soon,spotify:artist:3pc0bOVB5whxmD50W79wwO,keshi,spotify:album:5TfGMgtbj2pU60Hk7DT5Yb,2 soon,spotify:artist:3pc0bOVB5whxmD50W79wwO,keshi,2018-08-21,https://i.scdn.co/image/ab67616d0000b273d2cd2645f470f8eb4f10f81a,1,1,206511,https://p.scdn.co/mp3-preview/ff55e5b08dd5bed68ed310cf787c9db2e4f661b4?cid=9950ac751e34487dbbe027c4fd7f8e99,true,69,SEYOK1844144,,2024-04-28T04:40:13Z
spotify:track:46n9OJc7LOIVdj8t2l5WA5,End Of The Night,spotify:artist:5y3G1B8cpCTaoq0uDgjwzH,Danny Avila,spotify:album:6N085MPcpJXjWrPf31uHDK,End Of The Night,spotify:artist:5y3G1B8cpCTaoq0uDgjwzH,Danny Avila,2018-11-16,https://i.scdn.co/image/ab67616d0000b273c27d89fa8abb3990e2b3a29c,1,1,205724,https://p.scdn.co/mp3-preview/91d8a5600bf2055674e5293a88e53060326e9f26?cid=9950ac751e34487dbbe027c4fd7f8e99,true,49,ES5021801019,,2024-04-28T04:39:46Z
spotify:track:7CeLfgBWDCrReu6y201dkD,光輝歲月,spotify:artist:4F5TrtYYxsVM1PhbtISE5m,Beyond,spotify:album:7G9zIl4BH2h3w1BBTzh5xX,Control,spotify:artist:4F5TrtYYxsVM1PhbtISE5m,Beyond,1992-01-01,https://i.scdn.co/image/ab67616d0000b273dbc60ebc441e06811925b8e1,1,9,303706,,false,41,HKG079900415,,2024-04-28T04:39:24Z
spotify:track:77uktQePd9IdeMPVWlu1cO,海闊天空,spotify:artist:4F5TrtYYxsVM1PhbtISE5m,Beyond,spotify:album:4lsNuMoDCb89Rso6pGuX0E,華納廿三週年紀念精選系列 - Beyond,spotify:artist:4F5TrtYYxsVM1PhbtISE5m,Beyond,1992-07-31,https://i.scdn.co/image/ab67616d0000b27371befcc92c268193bdda52db,1,1,239506,https://p.scdn.co/mp3-preview/e3ff64979b513b90a0c56d3e2c792a366484a5f9?cid=9950ac751e34487dbbe027c4fd7f8e99,false,60,HKI499327206,,2024-04-28T04:39:19Z
spotify:track:6VrCmhRBFnuGKmtNfk4jDs,Spotlight,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:2kCcBybjl3SAtIcwdWpUe3","Marshmello, Lil Peep",spotify:album:2oQFjuVpdWJWfjRXIKUKCn,Spotlight,"spotify:artist:64KEffDW9EtZ1y2vBYgq8T, spotify:artist:2kCcBybjl3SAtIcwdWpUe3","Marshmello, Lil Peep",2018-01-12,https://i.scdn.co/image/ab67616d0000b273106de83d0b714c2de73dab41,1,1,177600,https://p.scdn.co/mp3-preview/a2f2683601c95497e28f26eaa897bb209ffd4b6c?cid=9950ac751e34487dbbe027c4fd7f8e99,false,70,TCADL1806966,,2024-04-28T04:38:55Z
spotify:track:46mjjv3QWPu2jISF9FRB0e,Blank Space - Mix Version,spotify:artist:5ZpJU7Do4NOcQPQYQwBkUQ,Abbey Blue,spotify:album:6QxyereRH24S9DyhpyiyMf,"Ballad of the Mighty, Vol. 1 (Top Hits Charts Radio 2015 - Remix Party)",spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2015-01-01,https://i.scdn.co/image/ab67616d0000b273c3ff33231711bb2115e70cba,1,11,231897,,false,0,BET231402198,,2024-04-28T04:38:32Z
spotify:track:0ygttXRPvD5u9ikS8LwJvl,冬眠,spotify:artist:0xftsXB7VnOwibMhupkamE,司南,spotify:album:0oS3ZVlS3ygBqI7zLDZa21,冬眠,spotify:artist:0xftsXB7VnOwibMhupkamE,司南,2019-10-28,https://i.scdn.co/image/ab67616d0000b2734d5f5c25f92df02bab0b691f,1,1,269583,https://p.scdn.co/mp3-preview/993ea204137b1f219d7d5399d2124b7e07c6cf81?cid=9950ac751e34487dbbe027c4fd7f8e99,false,56,FRX201943002,,2024-04-28T04:37:18Z
spotify:track:2lnzGkdtDj5mtlcOW2yRtG,"Whenever, Wherever",spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,spotify:album:4DyMK9x2gnmRkRa16zHaEV,Laundry Service,spotify:artist:0EmeFodog0BfCgMzAIvKQp,Shakira,2001-11-13,https://i.scdn.co/image/ab67616d0000b2731f400a1f4d821b00824cf58f,1,3,196160,https://p.scdn.co/mp3-preview/93dc52d836150fba41afeb6df2e9167875c7d8fb?cid=9950ac751e34487dbbe027c4fd7f8e99,false,77,NLB630100324,,2024-04-28T04:36:56Z
spotify:track:5zpDHEU12zATwLGvozxPw2,Lighters,"spotify:artist:77IURH5NC56Jn09QHi76is, spotify:artist:0du5cEVh5yTK9QJze8zA0C","Bad Meets Evil, Bruno Mars",spotify:album:5abCMGtyHwpOr9cEbwfP1P,Hell: The Sequel (Deluxe),spotify:artist:77IURH5NC56Jn09QHi76is,Bad Meets Evil,2011-01-01,https://i.scdn.co/image/ab67616d0000b27359a1132f3cab22f80b2d2777,1,7,303813,,true,68,USUM71108179,,2024-04-28T04:36:37Z
spotify:track:3KpWe3r9i5TgKowWnrLdUY,Calling For You,"spotify:artist:1f3NYrlm9GpXxMz8XZGEP5, spotify:artist:11InEq06MeyausbK2U6bNW","Axero, Andrew Harris",spotify:album:7HNIOyhP8SRB1GCFU7ZvhW,Calling For You,spotify:artist:1f3NYrlm9GpXxMz8XZGEP5,Axero,2017-01-01,https://i.scdn.co/image/ab67616d0000b273948ddf4c890daf61b7ed5990,1,1,220273,https://p.scdn.co/mp3-preview/75402c994a5cda1d7d5d6fea0f2e968fa749acc4?cid=9950ac751e34487dbbe027c4fd7f8e99,false,7,GBSMU3680426,,2024-04-28T04:36:21Z
spotify:track:0FfdtQrD9kT42o6Anv4uDn,大魚 - 唱片版,spotify:artist:0BezPR1Hn38i8qShQKunSD,周深,spotify:album:6rXktEEIKU4LrdseMPzwaP,深的深,spotify:artist:0BezPR1Hn38i8qShQKunSD,周深,2017-11-06,https://i.scdn.co/image/ab67616d0000b273bf24352caf35d83d05519573,1,9,317597,https://p.scdn.co/mp3-preview/e1ac88c9e6ceed0058b4449723c2c146b5ce9c44?cid=9950ac751e34487dbbe027c4fd7f8e99,false,54,CNZ021600012,,2024-04-28T04:32:50Z
spotify:track:2fdGRbyboTQc6C7at5gYmh,Killing Me,spotify:artist:29iw18MxnVp5gLozO7e2HE,Ofelia K,spotify:album:3zcWkqI5b48XCA9tS2Mk88,Chaos Cave,spotify:artist:29iw18MxnVp5gLozO7e2HE,Ofelia K,2016-09-09,https://i.scdn.co/image/ab67616d0000b2738c0f63fe6d5eec85ab9a5e76,1,2,212123,https://p.scdn.co/mp3-preview/42eb901199ed7e7324395213844a814417c5ca55?cid=9950ac751e34487dbbe027c4fd7f8e99,false,21,QM82C1400059,,2024-04-28T04:32:16Z
spotify:track:6cV79YNnS2igJOK2NCyiWz,BUT U,spotify:artist:0id1kre1ASgHByPQgivxUk,NINEONE赵馨玥,spotify:album:0xvuZap10r6Wx8AxBNVYD3,BUT U,spotify:artist:0id1kre1ASgHByPQgivxUk,NINEONE赵馨玥,2020-07-03,https://i.scdn.co/image/ab67616d0000b273d12024ff119387df44214129,1,1,225417,https://p.scdn.co/mp3-preview/f01931ab5a7f8e60729d0fdfc2aee321b08fe260?cid=9950ac751e34487dbbe027c4fd7f8e99,false,45,QMGR32072818,,2024-04-28T04:31:36Z
spotify:track:42FdP8WXKfZ6zKhhHlVZVg,买条街,"spotify:artist:4ozeWlNxFqBrTs8ojJ1a0t, spotify:artist:3qcZVtiMW2Md8bXeVfajmS","$唐老师, Wya乌鸦",spotify:album:1XeR9MehkHg4kC7SdRCndu,买条街,"spotify:artist:4ozeWlNxFqBrTs8ojJ1a0t, spotify:artist:3qcZVtiMW2Md8bXeVfajmS","$唐老师, Wya乌鸦",2018-09-27,https://i.scdn.co/image/ab67616d0000b273a76efab0aa56602833644fc9,1,1,185806,https://p.scdn.co/mp3-preview/5ff6eec8ca79f7f8622c264a4541e2714862746d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,FR96X1870942,,2024-04-28T04:31:17Z
spotify:track:3EXppyy1kQWMqzyAmPiUk4,Sweet Life,"spotify:artist:2tndYCXQneCV4jtoWRwVpz, spotify:artist:6fT9phXpEYVm2zB0QzGqDJ","Lucas Estrada, Swedish Red Elephant",spotify:album:0My77WwsqY6KMIuWJ1BsXZ,Sweet Life,"spotify:artist:2tndYCXQneCV4jtoWRwVpz, spotify:artist:6fT9phXpEYVm2zB0QzGqDJ","Lucas Estrada, Swedish Red Elephant",2017-09-15,https://i.scdn.co/image/ab67616d0000b27344da4ea44a7ab2f41a4cbe5e,1,1,180583,https://p.scdn.co/mp3-preview/fda00e67cc4e2f88e794aa8343a00586e053cc03?cid=9950ac751e34487dbbe027c4fd7f8e99,false,22,SE3GO1704101,,2024-04-28T04:31:07Z
spotify:track:41HWKw9yrPcrRQ29woL6qz,Shot You Down,spotify:artist:2vFSHeydeTdrl0dtDQjByx,Alice Olivia,spotify:album:3yz18GtzTS0nt8sUmR0KyU,Shot You Down,spotify:artist:2vFSHeydeTdrl0dtDQjByx,Alice Olivia,2016-10-17,https://i.scdn.co/image/ab67616d0000b2738bb679e749c8ddc1592dc613,1,1,202176,https://p.scdn.co/mp3-preview/3a3134d9e3f573ecff6ab94c31ed1a0c981dfd44?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,UK6BM1600081,,2024-04-28T04:30:13Z
spotify:track:7tcdBEVTZHNgPBE1wfiAu3,Property Lines,spotify:artist:2FRf6K3iOQG5IsWkhTbVRS,Dusted,spotify:album:5b8UM4hViOOWRcBUDQJ6S4,Total Dust,spotify:artist:2FRf6K3iOQG5IsWkhTbVRS,Dusted,2012-07-10,https://i.scdn.co/image/ab67616d0000b2734a58ed1240b8298135022564,1,7,200013,https://p.scdn.co/mp3-preview/065d66ed78f6fcad51d7b6d3b8c56068a2ffda5b?cid=9950ac751e34487dbbe027c4fd7f8e99,false,47,US3R41224307,,2024-04-28T04:29:03Z
spotify:track:33n6t94Y2fCe79PElHztz3,Nine to Five - Workout Mix 104 BPM,spotify:artist:4G246pxc4YB8ZC2PkQhJWx,Billie Tasker,spotify:album:2RTSOBLlk33O3WeSfZBlpm,Best of Country Keep Fit - All the Country Classics (Remixed For Fitness),spotify:artist:4G246pxc4YB8ZC2PkQhJWx,Billie Tasker,2017-07-28,https://i.scdn.co/image/ab67616d0000b273cf5f4d5b05f21c8e5c280845,1,3,245514,https://p.scdn.co/mp3-preview/00934ead37d269eefcab00b5f821d1f612f36a73?cid=9950ac751e34487dbbe027c4fd7f8e99,false,3,GBKTX1607787,,2024-04-28T04:28:12Z
spotify:track:2kLKtY5VK6OJeGgAP9pHsw,越來越不懂,spotify:artist:376pcuw4IgWBMOUwCr8kIm,蔡健雅,spotify:album:5l9IWpaazABwv1wjfLkj2K,My Space 演唱會紀念盤,spotify:artist:376pcuw4IgWBMOUwCr8kIm,蔡健雅,2008-07-28,https://i.scdn.co/image/ab67616d0000b273c843df0f5c25caec43f4d0cc,1,1,229120,https://p.scdn.co/mp3-preview/aa72722134f0187aa3800f0cac3b79b4a16fab18?cid=9950ac751e34487dbbe027c4fd7f8e99,false,24,TWJ010800401,,2024-04-28T04:27:20Z
spotify:track:4RSCHZqSOHF6jalmizzgVb,Little Of Your Love - BloodPop® Remix,"spotify:artist:4Ui2kfOqGujY81UcPrb5KE, spotify:artist:1okJ4NC308qbtY9LyHn6DO","HAIM, BloodPop®",spotify:album:2r9aO4FNyYUQqCtOdI9Tdo,Little Of Your Love (Remixes),spotify:artist:4Ui2kfOqGujY81UcPrb5KE,HAIM,2017-09-01,https://i.scdn.co/image/ab67616d0000b273ea15d4fb5cd4dd6854d212db,1,1,204362,,false,7,GBUM71703821,,2024-04-28T04:26:58Z
spotify:track:4PclVeJhS7T3bHZRYWK0h0,Hold My Hand,spotify:artist:6ZDJLJttYc8Pa7Rnoz7pxJ,Donora,spotify:album:29vlAudLjs3ZeUdCRP8PeZ,Play Nice,spotify:artist:6ZDJLJttYc8Pa7Rnoz7pxJ,Donora,2013-01-29,https://i.scdn.co/image/ab67616d0000b273e2afc3f8e25f968a57047e98,1,4,234840,https://p.scdn.co/mp3-preview/efbae2500acb5f1cbc2d75e3427642b96000179d?cid=9950ac751e34487dbbe027c4fd7f8e99,false,11,USQY51304229,,2024-04-28T04:26:33Z
spotify:track:1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,"spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:6Dd3NScHWwnW6obMFbl1BH","The Chainsmokers, Daya",spotify:album:2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,"spotify:artist:69GGBxA162lTqCwzJG5jLp, spotify:artist:6Dd3NScHWwnW6obMFbl1BH","The Chainsmokers, Daya",2016-02-05,https://i.scdn.co/image/ab67616d0000b27302df2d642b572cf4f284a5c3,1,1,208373,https://p.scdn.co/mp3-preview/4db7d84bd59065908dcbd9d8fa2d7b8f0e392359?cid=9950ac751e34487dbbe027c4fd7f8e99,false,82,USQX91600011,,2024-04-28T04:25:36Z
spotify:track:60VJYTVDocqDOUEqHYl9fC,Burn (Workout Mix 174 BPM),spotify:artist:3eB9qB5UiWAprUOi6aO8LR,Chandler FX,spotify:album:66Vm8yHrAxXc1tWedPR1hj,"Winter Fitness Remix Hits - Pumping Fitness Beats - Remixed for Keep Fit, Running, Exercise & Gym",spotify:artist:0LyfQWJT6nXafLPZqxe9Of,群星,2015-02-18,https://i.scdn.co/image/ab67616d0000b27302da6ada02c508a5bf8d2bc2,1,4,230352,https://p.scdn.co/mp3-preview/84f3bdfaacb59a2883b4ae6c727da62021256183?cid=9950ac751e34487dbbe027c4fd7f8e99,false,0,GBKTX1507410,,2024-04-28T04:25:06Z
spotify:track:7K56m4tO9joiEKY4O43JdA,狂妄,spotify:artist:2lpJv6MYhly9Ch2eKbATi4,Todd Li,spotify:album:1cFoctoDoxi7k4lfeP84rZ,狂妄,spotify:artist:2lpJv6MYhly9Ch2eKbATi4,Todd Li,2020-08-22,https://i.scdn.co/image/ab67616d0000b27314a7c8671223bdfee1d10198,1,1,231317,https://p.scdn.co/mp3-preview/fd6a69bc185b57a122f55461a783486145e51bf3?cid=9950ac751e34487dbbe027c4fd7f8e99,false,6,HKG732025549,,2024-04-28T04:24:19Z
spotify:track:5OycirmKqhpSUFbFlilXmp,Porn Star,spotify:artist:5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,spotify:album:3O9x3cMOCtPX2cbdGSaNEi,Love Songs From A Lolita,spotify:artist:5JSXWmQO8csVUy6hSRu8TA,Maty Noyes,2018-08-10,https://i.scdn.co/image/ab67616d0000b2733fcb43baf03e73a990a9283e,1,2,161853,,true,22,USUM71810267,,2024-04-28T04:23:41Z
spotify:track:1IyCZwYxag6L2htgJTAdZ6,想你的365天,spotify:artist:3ioHf138TiMxYRCWmC8yJX,李玟,spotify:album:3MMhYx0Dr0nzPDcdbspjBx,碰碰看愛情,spotify:artist:3ioHf138TiMxYRCWmC8yJX,李玟,1998-08-14,https://i.scdn.co/image/ab67616d0000b273b618982bd9dbf7733d482ab7,1,2,326906,https://p.scdn.co/mp3-preview/0d63ab9f02e74749369454af553781f24a9d946a?cid=9950ac751e34487dbbe027c4fd7f8e99,false,25,TWA479816003,,2024-04-28T04:23:04Z
spotify:track:6kWrgWBA58DIxgiklyGh8m,Touching You Again,"spotify:artist:3GtCKJA4SkOxN65MWjm82R, spotify:artist:6lB8vOoI4DRrrVxXwuV19c, spotify:artist:5keDbKEPwrbe36cPzRpzsK","Hot Shade, Mike Perry, Jane XØ",spotify:album:6EytPZTztkf8fuRlb2NzMO,Touching You Again,"spotify:artist:3GtCKJA4SkOxN65MWjm82R, spotify:artist:6lB8vOoI4DRrrVxXwuV19c, spotify:artist:5keDbKEPwrbe36cPzRpzsK","Hot Shade, Mike Perry, Jane XØ",2016-11-25,https://i.scdn.co/image/ab67616d0000b273a5d7c0b44fe4191db087d747,1,1,182270,https://p.scdn.co/mp3-preview/d115d2a297b4fcd524c75152bc1cd027c4ef0bb6?cid=9950ac751e34487dbbe027c4fd7f8e99,false,32,SE3AA1600018,,2024-04-28T04:21:35Z
